,date,closing,adjusted,evolution,quantity,volume
112,2020-06-08,3261.0,3261.0,0.0,0.0,0.0
113,2020-06-10,3201.0,3201.0,0.0,0.0,0.0
114,2020-06-15,3475.0,3475.0,0.0,0.0,0.0
115,2020-06-16,3475.0,3475.0,0.0,0.0,0.0
116,2020-06-17,3475.0,3475.0,0.0,0.0,0.0
117,2020-06-18,3475.0,3475.0,0.0,0.0,0.0
118,2020-06-19,3475.0,3475.0,0.0,0.0,0.0
119,2020-06-22,3475.0,3475.0,0.0,0.0,0.0
120,2020-06-23,3475.0,3475.0,0.0,0.0,0.0
121,2020-06-24,3475.0,3475.0,0.0,0.0,0.0
122,2020-06-25,3475.0,3475.0,0.0,0.0,0.0
123,2020-06-26,3500.0,3500.0,0.72,5.0,17500.0
124,2020-06-29,3500.0,3500.0,0.0,0.0,0.0
125,2020-06-30,3500.0,3500.0,0.0,0.0,0.0
126,2020-07-01,3305.0,3305.0,0.0,0.0,0.0
127,2020-07-02,3398.0,3398.0,0.0,0.0,0.0
128,2020-07-04,3460.0,3460.0,0.29,83.0,287180.0
129,2020-07-05,3455.0,3455.0,0.14,93.0,321315.0
130,2020-07-07,3550.0,3550.0,0.0,30.0,106500.0
131,2020-07-08,3261.0,3261.0,0.0,0.0,0.0
132,2020-07-09,3200.0,3200.0,0.0,0.0,0.0
133,2020-07-10,3201.0,3201.0,0.0,0.0,0.0
134,2020-07-12,3364.0,3364.0,0.0,0.0,0.0
135,2020-07-13,3550.0,3550.0,0.0,0.0,0.0
136,2020-07-14,3550.0,3550.0,0.0,10.0,35500.0
137,2020-07-15,3325.0,3325.0,0.0,0.0,0.0
138,2020-07-16,3325.0,3325.0,0.0,0.0,0.0
139,2020-07-17,3325.0,3325.0,0.0,0.0,0.0
140,2020-07-20,3325.0,3325.0,0.0,0.0,0.0
141,2020-07-21,3325.0,3325.0,0.0,0.0,0.0
142,2020-07-22,3325.0,3325.0,0.0,0.0,0.0
143,2020-07-23,3325.0,3325.0,0.0,0.0,0.0
144,2020-07-24,3325.0,3325.0,0.0,0.0,0.0
145,2020-07-27,3325.0,3325.0,0.0,0.0,0.0
146,2020-07-28,3325.0,3325.0,0.0,0.0,0.0
147,2020-07-29,3325.0,3325.0,0.0,0.0,0.0
148,2020-08-01,3213.0,3213.0,-2.78,19.0,61047.0
149,2020-08-04,3400.0,3400.0,-1.73,38.0,129200.0
150,2020-08-05,3455.0,3455.0,0.0,30.0,103650.0
151,2020-08-06,3475.0,3475.0,0.0,0.0,0.0
152,2020-08-07,3550.0,3550.0,0.0,0.0,0.0
153,2020-08-09,3200.0,3200.0,0.0,0.0,0.0
154,2020-08-10,3201.0,3201.0,0.0,0.0,0.0
155,2020-08-12,3364.0,3364.0,0.0,0.0,0.0
156,2020-08-13,3200.0,3200.0,0.0,0.0,0.0
157,2020-08-17,3200.0,3200.0,0.0,0.0,0.0
158,2020-08-18,3200.0,3200.0,0.0,0.0,0.0
159,2020-08-19,3200.0,3200.0,0.0,0.0,0.0
160,2020-08-24,3200.0,3200.0,0.0,0.0,0.0
161,2020-08-25,3200.0,3200.0,0.0,0.0,0.0
162,2020-08-26,3200.0,3200.0,0.0,0.0,0.0
163,2020-08-27,3200.0,3200.0,0.0,0.0,0.0
164,2020-08-28,3200.0,3200.0,0.0,0.0,0.0
165,2020-08-31,3200.0,3200.0,0.0,0.0,0.0
166,2020-09-01,3213.0,3213.0,0.0,0.0,0.0
167,2020-09-03,3376.0,3376.0,0.0,0.0,0.0
168,2020-09-04,3400.0,3400.0,0.0,30.0,102000.0
169,2020-09-06,3475.0,3475.0,0.0,0.0,0.0
170,2020-09-07,3550.0,3550.0,0.0,0.0,0.0
171,2020-09-09,3200.0,3200.0,0.0,0.0,0.0
172,2020-09-10,3201.0,3201.0,0.0,0.0,0.0
173,2020-09-11,3200.0,3200.0,0.0,0.0,0.0
174,2020-09-12,3364.0,3364.0,0.0,0.0,0.0
175,2020-09-14,3200.0,3200.0,0.0,0.0,0.0
176,2020-09-15,3200.0,3200.0,0.0,0.0,0.0
177,2020-09-16,3200.0,3200.0,0.0,0.0,0.0
178,2020-09-17,3200.0,3200.0,0.0,0.0,0.0
179,2020-09-18,3200.0,3200.0,0.0,0.0,0.0
180,2020-09-21,3200.0,3200.0,0.0,0.0,0.0
181,2020-09-22,3201.0,3201.0,0.03,1.0,3201.0
182,2020-09-23,3230.0,3230.0,0.91,29.0,93670.0
183,2020-09-24,3230.0,3230.0,0.0,0.0,0.0
184,2020-09-25,3230.0,3230.0,0.0,0.0,0.0
185,2020-09-28,3230.0,3230.0,0.0,0.0,0.0
186,2020-09-29,3230.0,3230.0,0.0,0.0,0.0
187,2020-09-30,3230.0,3230.0,0.0,0.0,0.0
188,2020-10-01,3213.0,3213.0,0.0,0.0,0.0
189,2020-10-02,3398.0,3398.0,0.0,0.0,0.0
190,2020-10-03,3313.0,3313.0,-1.87,104.0,344552.0
191,2020-10-04,3450.0,3450.0,1.47,102.0,351900.0
192,2020-10-06,3475.0,3475.0,0.0,0.0,0.0
193,2020-10-07,3550.0,3550.0,0.0,0.0,0.0
194,2020-10-08,3200.0,3200.0,-1.87,20.0,64000.0
195,2020-10-09,3200.0,3200.0,0.0,0.0,0.0
196,2020-10-11,3200.0,3200.0,0.0,0.0,0.0
197,2020-10-12,3431.0,3431.0,1.99,5.0,17155.0
198,2020-10-13,3201.0,3201.0,0.0,0.0,0.0
199,2020-10-14,3201.0,3201.0,0.0,0.0,0.0
200,2020-10-15,3201.0,3201.0,0.0,0.0,0.0
201,2020-10-16,3265.0,3265.0,2.0,5.0,16325.0
202,2020-10-19,3265.0,3265.0,0.0,0.0,0.0
203,2020-10-20,3265.0,3265.0,0.0,0.0,0.0
204,2020-10-21,3265.0,3265.0,0.0,0.0,0.0
205,2020-10-22,3265.0,3265.0,0.0,0.0,0.0
206,2020-10-23,3265.0,3265.0,0.0,0.0,0.0
207,2020-10-26,3200.0,3200.0,-1.99,9.0,28800.0
208,2020-10-27,3200.0,3200.0,0.0,0.0,0.0
209,2020-10-28,3200.0,3200.0,0.0,0.0,0.0
210,2020-11-02,3398.0,3398.0,0.0,0.0,0.0
211,2020-11-03,3313.0,3313.0,0.0,0.0,0.0
212,2020-11-05,3455.0,3455.0,0.0,10.0,34550.0
213,2020-11-06,3475.0,3475.0,0.0,0.0,0.0
214,2020-11-08,3200.0,3200.0,0.0,0.0,0.0
215,2020-11-09,3200.0,3200.0,0.0,0.0,0.0
216,2020-11-11,3200.0,3200.0,0.0,0.0,0.0
217,2020-11-12,3431.0,3431.0,0.0,0.0,0.0
218,2020-11-13,3200.0,3200.0,0.0,0.0,0.0
219,2020-11-16,3200.0,3200.0,0.0,0.0,0.0
220,2020-11-17,3200.0,3200.0,0.0,0.0,0.0
221,2020-11-19,3200.0,3200.0,0.0,0.0,0.0
222,2020-11-20,3200.0,3200.0,0.0,0.0,0.0
223,2020-11-23,3200.0,3200.0,0.0,0.0,0.0
224,2020-11-24,3200.0,3200.0,0.0,0.0,0.0
225,2020-11-25,3200.0,3200.0,0.0,0.0,0.0
226,2020-11-26,3200.0,3200.0,0.0,0.0,0.0
227,2020-11-27,3200.0,3200.0,0.0,0.0,0.0
228,2020-11-30,3263.0,3263.0,1.97,1.0,3263.0
229,2020-12-02,3398.0,3398.0,0.0,0.0,0.0
230,2020-12-03,3313.0,3313.0,0.0,0.0,0.0
231,2020-12-05,3455.0,3455.0,0.0,0.0,0.0
232,2020-12-06,3475.0,3475.0,0.0,0.0,0.0
233,2020-12-08,3200.0,3200.0,0.0,0.0,0.0
234,2020-12-10,3201.0,3201.0,0.0,0.0,0.0
235,2020-12-11,3200.0,3200.0,0.0,0.0,0.0
236,2020-12-14,3499.0,3499.0,1.98,9.0,31491.0
237,2020-12-15,3568.0,3568.0,1.97,9.0,32112.0
238,2020-12-16,3639.0,3639.0,1.99,500.0,1819500.0
239,2020-12-17,3710.0,3710.0,1.95,1.0,3710.0
240,2020-12-18,3711.0,3711.0,0.03,1.0,3711.0
241,2020-12-21,3639.0,3639.0,-1.94,77.0,280203.0
242,2020-12-22,3639.0,3639.0,0.0,0.0,0.0
243,2020-12-23,3711.0,3711.0,1.98,1.0,3711.0
244,2020-12-24,3711.0,3711.0,0.0,3.0,11133.0
245,2020-12-25,3782.0,3782.0,1.91,20.0,75640.0
246,2020-12-28,3782.0,3782.0,0.0,0.0,0.0
247,2020-12-29,3782.0,3782.0,0.0,1.0,3782.0
248,2020-12-30,3717.0,3717.0,-1.72,5.0,18585.0
249,2020-12-31,3717.0,3717.0,0.0,0.0,0.0
250,2021-01-02,3999.0,3999.0,0.0,0.0,0.0
251,2021-01-03,4018.0,4018.0,0.0,0.0,0.0
252,2021-01-04,4120.0,4120.0,0.0,0.0,0.0
253,2021-01-06,4350.0,4350.0,0.0,0.0,0.0
254,2021-01-07,4522.0,4522.0,0.0,0.0,0.0
255,2021-01-09,4100.0,4100.0,0.0,0.0,0.0
256,2021-01-10,4349.0,4349.0,1.14,4.0,17396.0
257,2021-01-11,4609.0,4609.0,-3.98,6.0,27654.0
258,2021-01-12,4266.0,4266.0,0.0,0.0,0.0
259,2021-01-13,3865.0,3865.0,0.0,0.0,0.0
260,2021-01-14,3942.0,3942.0,1.99,1552.0,6117984.0
261,2021-01-15,3942.0,3942.0,0.0,0.0,0.0
262,2021-01-18,3942.0,3942.0,0.0,0.0,0.0
263,2021-01-19,3999.0,3999.0,1.45,5.0,19995.0
264,2021-01-20,3999.0,3999.0,0.0,0.0,0.0
265,2021-01-21,3999.0,3999.0,0.0,0.0,0.0
266,2021-01-22,3999.0,3999.0,0.0,0.0,0.0
267,2021-01-25,3999.0,3999.0,0.0,0.0,0.0
268,2021-01-26,3999.0,3999.0,0.0,0.0,0.0
269,2021-01-27,3999.0,3999.0,0.0,0.0,0.0
270,2021-01-28,3999.0,3999.0,0.0,0.0,0.0
271,2021-01-29,3999.0,3999.0,0.0,0.0,0.0
272,2021-02-02,3999.0,3999.0,0.0,0.0,0.0
273,2021-02-03,4018.0,4018.0,0.0,0.0,0.0
274,2021-02-04,4120.0,4120.0,0.0,0.0,0.0
275,2021-02-06,4436.0,4436.0,1.98,118.0,523448.0
276,2021-02-07,4522.0,4522.0,0.0,0.0,0.0
277,2021-02-08,4197.0,4197.0,0.0,0.0,0.0
278,2021-02-09,4100.0,4100.0,0.0,0.0,0.0
279,2021-02-11,4425.0,4425.0,-3.99,1.0,4425.0
280,2021-02-12,4266.0,4266.0,0.0,0.0,0.0
281,2021-02-15,4019.0,4019.0,-1.98,5.0,20095.0
282,2021-02-16,4019.0,4019.0,0.0,0.0,0.0
283,2021-02-17,4019.0,4019.0,0.0,0.0,0.0
284,2021-02-18,4019.0,4019.0,0.0,0.0,0.0
285,2021-02-19,4019.0,4019.0,0.0,0.0,0.0
286,2021-02-22,4019.0,4019.0,0.0,0.0,0.0
287,2021-02-23,4099.0,4099.0,1.99,1.0,4099.0
288,2021-02-24,4099.0,4099.0,0.0,0.0,0.0
289,2021-02-25,4099.0,4099.0,0.0,0.0,0.0
290,2021-02-26,4018.0,4018.0,-1.98,10.0,40180.0
291,2021-03-02,3999.0,3999.0,0.0,0.0,0.0
292,2021-03-03,4018.0,4018.0,0.0,0.0,0.0
293,2021-03-05,4498.0,4498.0,1.76,2.0,8996.0
294,2021-03-06,4436.0,4436.0,0.0,0.0,0.0
295,2021-03-08,4150.0,4150.0,-1.12,1.0,4150.0
296,2021-03-09,4100.0,4100.0,0.0,0.0,0.0
297,2021-03-11,4425.0,4425.0,0.0,0.0,0.0
298,2021-03-12,4266.0,4266.0,0.0,0.0,0.0
299,2021-03-15,4100.0,4100.0,1.99,1.0,4100.0
300,2021-03-16,4025.0,4025.0,-1.83,21.0,84525.0
301,2021-03-17,4105.0,4105.0,1.99,9.0,36945.0
302,2021-03-18,4187.0,4187.0,2.0,1.0,4187.0
303,2021-03-19,4187.0,4187.0,0.0,0.0,0.0
304,2021-03-22,4187.0,4187.0,0.0,0.0,0.0
305,2021-03-23,4187.0,4187.0,0.0,0.0,0.0
306,2021-03-24,4120.0,4120.0,-1.6,5.0,20600.0
307,2021-03-25,4120.0,4120.0,0.0,0.0,0.0
308,2021-03-26,4120.0,4120.0,0.0,0.0,0.0
309,2021-03-29,4120.0,4120.0,0.0,0.0,0.0
310,2021-03-30,4120.0,4120.0,0.0,0.0,0.0
311,2021-03-31,4120.0,4120.0,0.0,0.0,0.0
312,2021-04-01,3791.0,3791.0,1.99,24.0,90984.0
313,2021-04-02,3999.0,3999.0,0.0,0.0,0.0
314,2021-04-03,4018.0,4018.0,0.0,0.0,0.0
315,2021-04-05,4498.0,4498.0,0.0,0.0,0.0
316,2021-04-06,4436.0,4436.0,0.0,0.0,0.0
317,2021-04-08,4150.0,4150.0,0.0,0.0,0.0
318,2021-04-10,4349.0,4349.0,0.0,0.0,0.0
319,2021-04-11,4425.0,4425.0,0.0,0.0,0.0
320,2021-04-13,4100.0,4100.0,1.46,5.0,20500.0
321,2021-04-14,4100.0,4100.0,0.0,0.0,0.0
322,2021-04-15,4100.0,4100.0,0.0,0.0,0.0
323,2021-04-16,4100.0,4100.0,0.0,0.0,0.0
324,2021-04-19,4100.0,4100.0,0.0,0.0,0.0
325,2021-04-20,4100.0,4100.0,0.0,0.0,0.0
326,2021-04-21,4100.0,4100.0,0.0,0.0,0.0
327,2021-04-22,4181.0,4181.0,1.98,2.0,8362.0
328,2021-04-23,4250.0,4250.0,1.65,3.0,12750.0
329,2021-04-26,4250.0,4250.0,0.0,0.0,0.0
330,2021-04-27,4330.0,4330.0,1.88,2.0,8660.0
331,2021-04-28,4416.0,4416.0,1.99,2.0,8832.0
332,2021-04-29,4416.0,4416.0,0.0,0.0,0.0
333,2021-04-30,4420.0,4420.0,0.09,5.0,22100.0
334,2021-05-01,3791.0,3791.0,0.0,0.0,0.0
335,2021-05-02,4000.0,4000.0,0.03,22.0,88000.0
336,2021-05-03,4018.0,4018.0,0.0,0.0,0.0
337,2021-05-04,4120.0,4120.0,0.0,0.0,0.0
338,2021-05-05,4498.0,4498.0,0.0,0.0,0.0
339,2021-05-07,4522.0,4522.0,0.0,0.0,0.0
340,2021-05-08,4150.0,4150.0,0.0,0.0,0.0
341,2021-05-10,4349.0,4349.0,0.0,0.0,0.0
342,2021-05-11,4425.0,4425.0,0.0,0.0,0.0
343,2021-05-17,4415.0,4415.0,0.0,0.0,0.0
344,2021-05-18,4415.0,4415.0,0.0,0.0,0.0
345,2021-05-19,4415.0,4415.0,0.0,0.0,0.0
346,2021-05-20,4415.0,4415.0,0.0,0.0,0.0
347,2021-05-21,4415.0,4415.0,0.0,0.0,0.0
348,2021-05-24,4415.0,4415.0,0.0,0.0,0.0
349,2021-05-25,4415.0,4415.0,0.0,0.0,0.0
350,2021-05-26,4415.0,4415.0,0.0,0.0,0.0
351,2021-05-27,4350.0,4350.0,-1.47,10076.0,43830600.0
352,2021-05-28,4350.0,4350.0,0.0,0.0,0.0
353,2021-05-31,4350.0,4350.0,0.0,0.0,0.0
354,2021-06-01,3791.0,3791.0,0.0,0.0,0.0
355,2021-06-04,4041.0,4041.0,-1.92,11.0,44451.0
356,2021-06-05,4498.0,4498.0,0.0,0.0,0.0
357,2021-06-07,4522.0,4522.0,0.0,0.0,0.0
358,2021-06-08,4150.0,4150.0,0.0,0.0,0.0
359,2021-06-09,4100.0,4100.0,0.0,0.0,0.0
360,2021-06-10,4349.0,4349.0,0.0,0.0,0.0
361,2021-06-12,4266.0,4266.0,0.0,0.0,0.0
362,2021-06-14,4522.0,4522.0,0.0,0.0,0.0
363,2021-06-15,4522.0,4522.0,0.0,0.0,0.0
364,2021-06-16,4522.0,4522.0,0.0,0.0,0.0
365,2021-06-17,4522.0,4522.0,0.0,0.0,0.0
366,2021-06-18,4522.0,4522.0,0.0,0.0,0.0
367,2021-06-21,4522.0,4522.0,0.0,0.0,0.0
368,2021-06-22,4522.0,4522.0,0.0,0.0,0.0
369,2021-06-23,4522.0,4522.0,0.0,0.0,0.0
370,2021-06-24,4522.0,4522.0,0.0,0.0,0.0
371,2021-06-25,4522.0,4522.0,0.0,0.0,0.0
372,2021-06-28,4522.0,4522.0,0.0,0.0,0.0
373,2021-06-29,4522.0,4522.0,0.0,0.0,0.0
374,2021-06-30,4522.0,4522.0,0.0,0.0,0.0
375,2021-07-01,3791.0,3791.0,0.0,0.0,0.0
376,2021-07-04,4041.0,4041.0,0.0,0.0,0.0
377,2021-07-05,4498.0,4498.0,0.0,0.0,0.0
378,2021-07-06,4524.0,4524.0,1.98,1.0,4524.0
379,2021-07-07,4522.0,4522.0,0.0,0.0,0.0
380,2021-07-09,4100.0,4100.0,0.0,0.0,0.0
381,2021-07-10,4349.0,4349.0,0.0,25.0,108725.0
382,2021-07-12,4266.0,4266.0,0.0,0.0,0.0
383,2021-07-13,4197.0,4197.0,0.0,0.0,0.0
384,2021-07-14,4197.0,4197.0,0.0,0.0,0.0
385,2021-07-15,4197.0,4197.0,0.0,0.0,0.0
386,2021-07-16,4197.0,4197.0,0.0,0.0,0.0
387,2021-07-19,4197.0,4197.0,0.0,0.0,0.0
388,2021-07-20,4197.0,4197.0,0.0,0.0,0.0
389,2021-07-23,4197.0,4197.0,0.0,0.0,0.0
390,2021-07-26,4197.0,4197.0,0.0,0.0,0.0
391,2021-07-27,4197.0,4197.0,0.0,0.0,0.0
392,2021-07-28,4197.0,4197.0,0.0,0.0,0.0
393,2021-07-29,4197.0,4197.0,0.0,0.0,0.0
394,2021-08-01,3865.0,3865.0,1.95,1.0,3865.0
395,2021-08-02,4079.0,4079.0,1.98,1.0,4079.0
396,2021-08-03,4018.0,4018.0,0.0,0.0,0.0
397,2021-08-04,4041.0,4041.0,0.0,0.0,0.0
398,2021-08-06,4524.0,4524.0,0.0,0.0,0.0
399,2021-08-07,4432.0,4432.0,-1.99,2.0,8864.0
400,2021-08-09,4100.0,4100.0,0.0,0.0,0.0
401,2021-08-10,4349.0,4349.0,0.0,0.0,0.0
402,2021-08-11,4425.0,4425.0,0.0,0.0,0.0
403,2021-08-12,4266.0,4266.0,0.0,0.0,0.0
404,2021-08-13,4150.0,4150.0,0.0,0.0,0.0
405,2021-08-16,4150.0,4150.0,0.0,0.0,0.0
406,2021-08-17,4232.0,4232.0,1.98,1.0,4232.0
407,2021-08-18,4232.0,4232.0,0.0,0.0,0.0
408,2021-08-19,4232.0,4232.0,0.0,0.0,0.0
409,2021-08-23,4232.0,4232.0,0.0,0.0,0.0
410,2021-08-24,4233.0,4233.0,0.02,4.0,16932.0
411,2021-08-25,4155.0,4155.0,-1.84,1.0,4155.0
412,2021-08-26,4155.0,4155.0,0.0,0.0,0.0
413,2021-08-27,4155.0,4155.0,0.0,0.0,0.0
414,2021-08-30,4155.0,4155.0,0.0,0.0,0.0
415,2021-08-31,4100.0,4100.0,-1.32,15.0,61500.0
416,2021-09-02,4100.0,4100.0,0.51,355.0,1455500.0
417,2021-09-03,4020.0,4020.0,0.05,20.0,80400.0
418,2021-09-04,4041.0,4041.0,0.0,0.0,0.0
419,2021-09-06,4614.0,4614.0,1.99,1.0,4614.0
420,2021-09-07,4432.0,4432.0,0.0,9.0,39888.0
421,2021-09-08,4150.0,4150.0,0.0,0.0,0.0
422,2021-09-09,4181.0,4181.0,1.98,1.0,4181.0
423,2021-09-11,4425.0,4425.0,0.0,0.0,0.0
424,2021-09-12,4266.0,4266.0,0.0,0.0,0.0
425,2021-09-13,4181.0,4181.0,0.0,0.0,0.0
426,2021-09-14,4181.0,4181.0,0.0,0.0,0.0
427,2021-09-15,4264.0,4264.0,1.99,1.0,4264.0
428,2021-09-16,4264.0,4264.0,0.0,0.0,0.0
429,2021-09-17,4264.0,4264.0,0.0,0.0,0.0
430,2021-09-20,4264.0,4264.0,0.0,0.0,0.0
431,2021-09-21,4264.0,4264.0,0.0,0.0,0.0
432,2021-09-22,4264.0,4264.0,0.0,0.0,0.0
433,2021-09-23,4264.0,4264.0,0.0,0.0,0.0
434,2021-09-24,4264.0,4264.0,0.0,248.0,1057472.0
435,2021-09-27,4264.0,4264.0,0.0,0.0,0.0
436,2021-09-28,4264.0,4264.0,0.0,0.0,0.0
437,2021-09-29,4264.0,4264.0,0.0,0.0,0.0
438,2021-09-30,4300.0,4300.0,0.84,500.0,2150000.0
439,2021-10-02,4100.0,4100.0,0.0,0.0,0.0
440,2021-10-03,4020.0,4020.0,0.0,0.0,0.0
441,2021-10-05,4499.0,4499.0,0.02,1.0,4499.0
442,2021-10-06,4614.0,4614.0,0.0,0.0,0.0
443,2021-10-09,4181.0,4181.0,0.0,0.0,0.0
444,2021-10-11,4425.0,4425.0,0.0,0.0,0.0
